"REF_DATE","GEO","DGUID","Class of operation","Rank and number of movements","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999","Saskatchewan","2016A000247","Itinerant movements","Number of movements","Number","223","units ","0","v44207280","1047.2.2","114820","","","","0"
"1999","Saskatchewan","2016A000247","Local movements","Number of movements","Number","223","units ","0","v44207281","1047.3.2","57823","","","","0"
"1999","Regina International, Saskatchewan","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501858","27.1.1","30","","","","0"
"1999","Regina International, Saskatchewan","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501859","27.1.2","71088","","","","0"
"1999","Regina International, Saskatchewan","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501860","27.2.1","27","","","","0"
"1999","Regina International, Saskatchewan","","Itinerant movements","Number of movements","Number","223","units ","0","v41501861","27.2.2","48269","","","","0"
"1999","Regina International, Saskatchewan","","Local movements","Rank of movements","Number","223","units ","0","v41501862","27.3.1","28","","","","0"
"1999","Regina International, Saskatchewan","","Local movements","Number of movements","Number","223","units ","0","v41501863","27.3.2","22819","","","","0"
"1999","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501864","28.1.1","21","","","","0"
"1999","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501865","28.1.2","101555","","","","0"
"1999","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501866","28.2.1","17","","","","0"
"1999","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Itinerant movements","Number of movements","Number","223","units ","0","v41501867","28.2.2","66551","","","","0"
"1999","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Local movements","Rank of movements","Number","223","units ","0","v41501868","28.3.1","23","","","","0"
"1999","Saskatoon/John G. Diefenbaker International, Saskatchewan","","Local movements","Number of movements","Number","223","units ","0","v41501869","28.3.2","35004","","","","0"
"1999","Alberta","2016A000248","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207282","1048.1.2","714262","","","","0"
"1999","Alberta","2016A000248","Itinerant movements","Number of movements","Number","223","units ","0","v44207283","1048.2.2","513697","","","","0"
"1999","Alberta","2016A000248","Local movements","Number of movements","Number","223","units ","0","v44207284","1048.3.2","200565","","","","0"
"1999","Calgary International, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501720","4.1.1","3","","","","0"
"1999","Calgary International, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501721","4.1.2","263895","","","","0"
"1999","Calgary International, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501722","4.2.1","3","","","","0"
"1999","Calgary International, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501723","4.2.2","253571","","","","0"
"1999","Calgary International, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501724","4.3.1","35","","","","0"
"1999","Calgary International, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501725","4.3.2","10324","","","","0"
"1999","Calgary/Springbank, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501726","5.1.1","10","","","","0"
"1999","Calgary/Springbank, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501727","5.1.2","159955","","","","0"
"1999","Calgary/Springbank, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501728","5.2.1","21","","","","0"
"1999","Calgary/Springbank, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501729","5.2.2","55599","","","","0"
"1999","Calgary/Springbank, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501730","5.3.1","2","","","","0"
"1999","Calgary/Springbank, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501731","5.3.2","104356","","","","0"
"1999","Edmonton City Centre, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501738","7.1.1","26","","","t","0"
"1999","Edmonton City Centre, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501739","7.1.2","91395","","","t","0"
"1999","Edmonton City Centre, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501740","7.2.1","13","","","t","0"
"1999","Edmonton City Centre, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501741","7.2.2","80161","","","t","0"
"1999","Edmonton City Centre, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501742","7.3.1","34","","","t","0"
"1999","Edmonton City Centre, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501743","7.3.2","11234","","","t","0"
"1999","Edmonton International, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501744","8.1.1","19","","","","0"
"1999","Edmonton International, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501745","8.1.2","110582","","","","0"
"1999","Edmonton International, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501746","8.2.1","8","","","","0"
"1999","Edmonton International, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501747","8.2.2","105196","","","","0"
"1999","Edmonton International, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501748","8.3.1","38","","","","0"
"1999","Edmonton International, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501749","8.3.2","5386","","","","0"
"1999","Edmonton/Villeneuve, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501750","9.1.1","28","","","","0"
"1999","Edmonton/Villeneuve, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501751","9.1.2","88435","","","","0"
"1999","Edmonton/Villeneuve, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501752","9.2.1","42","","","","0"
"1999","Edmonton/Villeneuve, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501753","9.2.2","19170","","","","0"
"1999","Edmonton/Villeneuve, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501754","9.3.1","10","","","","0"
"1999","Edmonton/Villeneuve, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501755","9.3.2","69265","","","","0"
"1999","British Columbia","2016A000259","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207285","1059.1.2","1290557","","","","0"
"1999","British Columbia","2016A000259","Itinerant movements","Number of movements","Number","223","units ","0","v44207286","1059.2.2","821069","","","","0"
"1999","British Columbia","2016A000259","Local movements","Number of movements","Number","223","units ","0","v44207287","1059.3.2","469488","","","","0"
"1999","Abbotsford, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501708","2.1.1","13","","","","0"
"1999","Abbotsford, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501709","2.1.2","143640","","","","0"
"1999","Abbotsford, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501710","2.2.1","19","","","","0"
"1999","Abbotsford, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501711","2.2.2","60991","","","","0"
"1999","Abbotsford, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501712","2.3.1","6","","","","0"
"1999","Abbotsford, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501713","2.3.2","82649","","","","0"
"1999","Boundary Bay, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501714","3.1.1","5","","","","0"
"1999","Boundary Bay, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501715","3.1.2","206063","","","","0"
"1999","Boundary Bay, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501716","3.2.1","15","","","","0"
"1999","Boundary Bay, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501717","3.2.2","71179","","","","0"
"1999","Boundary Bay, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501718","3.3.1","1","","","","0"
"1999","Boundary Bay, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501719","3.3.2","134884","","","","0"
"1999","Kelowna, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501774","13.1.1","25","","","","0"
"1999","Kelowna, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501775","13.1.2","92525","","","","0"
"1999","Kelowna, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501776","13.2.1","20","","","","0"
"1999","Kelowna, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501777","13.2.2","55669","","","","0"
"1999","Kelowna, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501778","13.3.1","21","","","","0"
"1999","Kelowna, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501779","13.3.2","36856","","","","0"
